v,vw,o,c,h,l,t,n,timestamp
213.0,182.9302,182.94,182.94,182.94,182.94,1705398360000,13,2024-01-16 09:46:00+00:00
2168.0,182.8452,182.87,182.83,182.87,182.83,1705398540000,76,2024-01-16 09:49:00+00:00
4272.0,182.7936,182.82,182.76,182.82,182.76,1705398600000,102,2024-01-16 09:50:00+00:00
1054.0,182.7835,182.78,182.78,182.78,182.78,1705398720000,29,2024-01-16 09:52:00+00:00
619.0,182.7913,182.77,182.77,182.77,182.77,1705398780000,17,2024-01-16 09:53:00+00:00
704.0,182.843,182.84,182.84,182.84,182.84,1705398840000,22,2024-01-16 09:54:00+00:00
4191.0,182.9621,182.85,183.0,183.0,182.85,1705399140000,100,2024-01-16 09:59:00+00:00
1656.0,183.0698,183.06,183.12,183.12,183.06,1705399200000,60,2024-01-16 10:00:00+00:00
2134.0,182.9513,183.0,182.97,183.0,182.97,1705399260000,54,2024-01-16 10:01:00+00:00
724.0,182.8391,182.84,182.84,182.84,182.84,1705399320000,22,2024-01-16 10:02:00+00:00
1675.0,182.9697,182.95,183.0,183.0,182.95,1705399620000,30,2024-01-16 10:07:00+00:00
634.0,182.9709,183.0,183.0,183.0,183.0,1705399860000,22,2024-01-16 10:11:00+00:00
535.0,182.9112,182.91,182.91,182.91,182.91,1705399920000,24,2024-01-16 10:12:00+00:00
786.0,182.8711,182.86,182.86,182.86,182.86,1705399980000,31,2024-01-16 10:13:00+00:00
272.0,182.9095,182.92,182.92,182.92,182.92,1705400040000,16,2024-01-16 10:14:00+00:00
267.0,182.8965,182.9,182.9,182.9,182.9,1705400100000,11,2024-01-16 10:15:00+00:00
378.0,182.8351,182.85,182.85,182.85,182.85,1705400400000,11,2024-01-16 10:20:00+00:00
741.0,182.8829,182.9,182.9,182.9,182.9,1705400520000,13,2024-01-16 10:22:00+00:00
1261.0,182.7453,182.74,182.74,182.74,182.74,1705400880000,56,2024-01-16 10:28:00+00:00
1421.0,182.7467,182.75,182.75,182.75,182.75,1705400940000,39,2024-01-16 10:29:00+00:00
2845.0,182.7139,182.74,182.71,182.74,182.71,1705401000000,93,2024-01-16 10:30:00+00:00
1033.0,182.5872,182.58,182.58,182.58,182.58,1705401060000,41,2024-01-16 10:31:00+00:00
1527.0,182.6224,182.63,182.63,182.63,182.63,1705401120000,33,2024-01-16 10:32:00+00:00
319.0,182.6527,182.66,182.66,182.66,182.66,1705401240000,23,2024-01-16 10:34:00+00:00
1206.0,182.5956,182.62,182.58,182.62,182.58,1705401360000,56,2024-01-16 10:36:00+00:00
1191.0,182.6582,182.66,182.66,182.66,182.66,1705401420000,15,2024-01-16 10:37:00+00:00
951.0,182.7043,182.71,182.71,182.71,182.71,1705401540000,20,2024-01-16 10:39:00+00:00
712.0,182.6808,182.67,182.67,182.67,182.67,1705401600000,36,2024-01-16 10:40:00+00:00
799.0,182.6289,182.63,182.63,182.63,182.63,1705402320000,19,2024-01-16 10:52:00+00:00
685.0,182.6291,182.63,182.63,182.63,182.63,1705402440000,22,2024-01-16 10:54:00+00:00
1170.0,182.6375,182.63,182.63,182.63,182.63,1705402500000,44,2024-01-16 10:55:00+00:00
572.0,182.6768,182.68,182.68,182.68,182.68,1705402560000,15,2024-01-16 10:56:00+00:00
1195.0,182.5828,182.57,182.57,182.57,182.57,1705402680000,64,2024-01-16 10:58:00+00:00
728.0,182.567,182.56,182.56,182.56,182.56,1705402740000,29,2024-01-16 10:59:00+00:00
2277.0,182.6016,182.6,182.6,182.6,182.6,1705402860000,28,2024-01-16 11:01:00+00:00
836.0,182.6524,182.69,182.69,182.69,182.69,1705402920000,35,2024-01-16 11:02:00+00:00
183.0,182.658,182.65,182.65,182.65,182.65,1705403460000,8,2024-01-16 11:11:00+00:00
612.0,182.6397,182.64,182.64,182.64,182.64,1705403700000,9,2024-01-16 11:15:00+00:00
1915.0,182.6727,182.64,182.69,182.69,182.64,1705403760000,37,2024-01-16 11:16:00+00:00
644.0,182.6605,182.69,182.69,182.69,182.69,1705404000000,37,2024-01-16 11:20:00+00:00
772.0,182.6023,182.6,182.6,182.6,182.6,1705404300000,32,2024-01-16 11:25:00+00:00
584.0,182.6723,182.65,182.67,182.67,182.65,1705404420000,20,2024-01-16 11:27:00+00:00
6456.0,182.6841,182.7,182.65,182.72,182.65,1705404480000,70,2024-01-16 11:28:00+00:00
2342.0,182.658,182.67,182.64,182.67,182.64,1705404540000,37,2024-01-16 11:29:00+00:00
2442.0,182.71,182.69,182.74,182.74,182.69,1705404780000,72,2024-01-16 11:33:00+00:00
491.0,182.6976,182.7,182.7,182.7,182.7,1705404840000,18,2024-01-16 11:34:00+00:00
1671.0,182.671,182.69,182.64,182.69,182.64,1705404900000,45,2024-01-16 11:35:00+00:00
475.0,182.7001,182.7,182.7,182.7,182.7,1705404960000,10,2024-01-16 11:36:00+00:00
1309.0,182.6938,182.7,182.7,182.7,182.7,1705405200000,25,2024-01-16 11:40:00+00:00
1331.0,182.7444,182.75,182.77,182.77,182.75,1705405620000,37,2024-01-16 11:47:00+00:00
906.0,182.7334,182.72,182.72,182.72,182.72,1705405680000,25,2024-01-16 11:48:00+00:00
4359.0,182.7857,182.78,182.82,182.82,182.75,1705405740000,57,2024-01-16 11:49:00+00:00
899.0,182.8631,182.88,182.88,182.88,182.88,1705405800000,32,2024-01-16 11:50:00+00:00
1893.0,182.8872,182.84,182.9,182.9,182.84,1705405920000,40,2024-01-16 11:52:00+00:00
1043.0,182.936,182.94,182.94,182.94,182.94,1705406040000,28,2024-01-16 11:54:00+00:00
749.0,182.94,182.94,182.94,182.94,182.94,1705406100000,9,2024-01-16 11:55:00+00:00
2186.0,182.9039,182.9,182.9,182.9,182.9,1705406160000,54,2024-01-16 11:56:00+00:00
1600.0,182.8515,182.82,182.88,182.88,182.82,1705406220000,31,2024-01-16 11:57:00+00:00
461.0,182.8748,182.9,182.85,182.9,182.85,1705406340000,22,2024-01-16 11:59:00+00:00
17543.0,182.9631,182.89,182.9,183.0,182.85,1705406400000,484,2024-01-16 12:00:00+00:00
1884.0,182.9687,182.98,182.97,182.98,182.95,1705406460000,46,2024-01-16 12:01:00+00:00
3214.0,182.921,182.92,182.93,182.93,182.9,1705406520000,62,2024-01-16 12:02:00+00:00
6846.0,182.8384,182.9,182.85,182.9,182.8,1705406580000,139,2024-01-16 12:03:00+00:00
1357.0,182.8751,182.87,182.88,182.88,182.87,1705406640000,37,2024-01-16 12:04:00+00:00
1059.0,182.8844,182.89,182.88,182.89,182.88,1705406700000,37,2024-01-16 12:05:00+00:00
7743.0,182.9889,182.95,183.02,183.02,182.95,1705406820000,99,2024-01-16 12:07:00+00:00
719.0,183.046,183.05,183.05,183.05,183.05,1705406880000,23,2024-01-16 12:08:00+00:00
6939.0,183.1224,183.05,183.2,183.2,183.05,1705406940000,91,2024-01-16 12:09:00+00:00
2678.0,183.1629,183.19,183.2,183.2,183.19,1705407000000,84,2024-01-16 12:10:00+00:00
1308.0,183.1185,183.1,183.1,183.1,183.1,1705407060000,53,2024-01-16 12:11:00+00:00
798.0,183.0774,183.08,183.08,183.08,183.08,1705407120000,23,2024-01-16 12:12:00+00:00
1381.0,183.0564,183.05,183.02,183.05,183.02,1705407180000,48,2024-01-16 12:13:00+00:00
2082.0,183.0697,183.02,183.03,183.1,183.02,1705407240000,31,2024-01-16 12:14:00+00:00
349.0,183.0506,183.03,183.03,183.03,183.03,1705407300000,17,2024-01-16 12:15:00+00:00
8018.0,183.0145,183.05,183.0,183.05,183.0,1705407420000,126,2024-01-16 12:17:00+00:00
662.0,183.0147,183.0,183.0,183.0,183.0,1705407480000,30,2024-01-16 12:18:00+00:00
945.0,183.0242,183.0,183.0,183.0,183.0,1705407540000,26,2024-01-16 12:19:00+00:00
700.0,183.028,183.05,183.05,183.05,183.05,1705407660000,28,2024-01-16 12:21:00+00:00
2989.0,183.0017,183.0,183.0,183.01,183.0,1705407720000,76,2024-01-16 12:22:00+00:00
1273.0,183.0764,183.09,183.09,183.09,183.09,1705407840000,42,2024-01-16 12:24:00+00:00
4760.0,183.1262,183.15,183.11,183.15,183.08,1705407900000,82,2024-01-16 12:25:00+00:00
1486.0,183.1518,183.12,183.16,183.16,183.12,1705407960000,46,2024-01-16 12:26:00+00:00
985.0,183.2156,183.23,183.22,183.23,183.22,1705408020000,41,2024-01-16 12:27:00+00:00
3104.0,183.2058,183.19,183.25,183.25,183.19,1705408080000,41,2024-01-16 12:28:00+00:00
3526.0,183.2977,183.29,183.3,183.3,183.29,1705408140000,58,2024-01-16 12:29:00+00:00
4220.0,183.4197,183.45,183.4,183.45,183.4,1705408200000,89,2024-01-16 12:30:00+00:00
3257.0,183.3976,183.4,183.39,183.4,183.39,1705408260000,39,2024-01-16 12:31:00+00:00
2226.0,183.3968,183.4,183.39,183.41,183.39,1705408320000,20,2024-01-16 12:32:00+00:00
592.0,183.3863,183.39,183.39,183.39,183.39,1705408380000,30,2024-01-16 12:33:00+00:00
3613.0,183.284,183.26,183.25,183.26,183.25,1705408500000,126,2024-01-16 12:35:00+00:00
15449.0,183.0981,183.2,182.99,183.2,182.99,1705408560000,286,2024-01-16 12:36:00+00:00
7374.0,183.0018,183.02,183.0,183.02,182.98,1705408620000,111,2024-01-16 12:37:00+00:00
3483.0,182.9984,183.0,183.0,183.005,183.0,1705408680000,63,2024-01-16 12:38:00+00:00
5049.0,183.0942,183.0,183.19,183.19,183.0,1705408740000,116,2024-01-16 12:39:00+00:00
740.0,183.1548,183.17,183.17,183.17,183.17,1705408800000,18,2024-01-16 12:40:00+00:00
5191.0,183.2235,183.15,183.27,183.27,183.15,1705408860000,99,2024-01-16 12:41:00+00:00
913.0,183.2167,183.25,183.25,183.25,183.25,1705408920000,30,2024-01-16 12:42:00+00:00
2245.0,183.1481,183.13,183.2,183.2,183.13,1705408980000,44,2024-01-16 12:43:00+00:00
1313.0,183.2073,183.2,183.2,183.2,183.2,1705409100000,51,2024-01-16 12:45:00+00:00
2905.0,183.2045,183.2,183.16,183.2,183.16,1705409160000,54,2024-01-16 12:46:00+00:00
779.0,183.2423,183.24,183.23,183.24,183.23,1705409280000,44,2024-01-16 12:48:00+00:00
895.0,183.247,183.23,183.23,183.23,183.23,1705409340000,42,2024-01-16 12:49:00+00:00
495.0,183.2354,183.23,183.23,183.23,183.23,1705409400000,31,2024-01-16 12:50:00+00:00
10021.0,183.1004,183.18,183.06,183.18,183.06,1705409520000,181,2024-01-16 12:52:00+00:00
638.0,183.0428,183.04,183.04,183.04,183.04,1705409580000,24,2024-01-16 12:53:00+00:00
3547.0,183.0576,183.05,183.1,183.15,183.0,1705409640000,106,2024-01-16 12:54:00+00:00
6438.0,183.0678,183.07,183.07,183.07,183.07,1705409700000,65,2024-01-16 12:55:00+00:00
1347.0,183.0534,183.05,183.06,183.06,183.05,1705409760000,25,2024-01-16 12:56:00+00:00
3152.0,183.0125,183.02,183.01,183.02,183.0,1705409820000,103,2024-01-16 12:57:00+00:00
675.0,183.0049,183.0,183.0,183.0,183.0,1705409880000,30,2024-01-16 12:58:00+00:00
1315.0,183.0468,183.05,183.05,183.05,183.05,1705409940000,33,2024-01-16 12:59:00+00:00
47834.0,183.1264,182.9,183.3399,183.44,182.85,1705410000000,855,2024-01-16 13:00:00+00:00
3852.0,183.4175,184.65,183.25,184.65,183.25,1705410060000,437,2024-01-16 13:01:00+00:00
13249.0,184.3595,183.7,183.23,184.9,183.23,1705410120000,830,2024-01-16 13:02:00+00:00
8653.0,184.0228,184.92,185.0,185.0,183.14,1705410180000,319,2024-01-16 13:03:00+00:00
7858.0,183.7434,183.13,183.7,184.92,183.02,1705410240000,269,2024-01-16 13:04:00+00:00
10215.0,183.2107,184.38,183.02,184.39,183.02,1705410300000,180,2024-01-16 13:05:00+00:00
1203.0,183.1203,183.12,183.14,183.14,183.12,1705410360000,47,2024-01-16 13:06:00+00:00
6951.0,183.0597,183.02,183.09,183.11,183.0,1705410420000,139,2024-01-16 13:07:00+00:00
727.0,183.1534,183.15,183.15,183.15,183.15,1705410480000,49,2024-01-16 13:08:00+00:00
2596.0,183.1626,183.15,183.18,183.18,183.15,1705410540000,67,2024-01-16 13:09:00+00:00
257525.0,185.9031,183.15,183.1,183.15,183.1,1705410600000,57,2024-01-16 13:10:00+00:00
6664.0,183.0311,183.1,182.95,183.11,182.95,1705410660000,219,2024-01-16 13:11:00+00:00
17478.0,182.7793,182.92,182.85,182.92,182.7,1705410720000,422,2024-01-16 13:12:00+00:00
5393.0,182.8167,182.81,182.89,182.89,182.7844,1705410780000,95,2024-01-16 13:13:00+00:00
1992.0,182.8282,182.84,182.84,182.8401,182.84,1705410840000,57,2024-01-16 13:14:00+00:00
866.0,182.875,182.85,182.89,182.89,182.85,1705410900000,35,2024-01-16 13:15:00+00:00
2992.0,182.8215,182.85,182.8,182.85,182.8,1705410960000,107,2024-01-16 13:16:00+00:00
5412.0,182.737,182.82,182.7,182.82,182.7,1705411020000,110,2024-01-16 13:17:00+00:00
12817.0,182.7399,182.73,182.7,182.8,182.7,1705411080000,176,2024-01-16 13:18:00+00:00
1432.0,182.7556,182.78,182.75,182.78,182.75,1705411140000,57,2024-01-16 13:19:00+00:00
2495.0,182.8074,182.8,182.8,182.8,182.8,1705411200000,78,2024-01-16 13:20:00+00:00
2589.0,182.8276,182.83,182.83,182.83,182.83,1705411260000,60,2024-01-16 13:21:00+00:00
4724.0,182.8107,182.83,182.83,182.83,182.75,1705411320000,137,2024-01-16 13:22:00+00:00
5643.0,182.7956,182.75,182.7986,182.8,182.75,1705411380000,82,2024-01-16 13:23:00+00:00
28207.0,182.706,182.75,182.7,182.75,182.7,1705411440000,169,2024-01-16 13:24:00+00:00
8752.0,182.7036,182.7,182.73,182.73,182.7,1705411500000,62,2024-01-16 13:25:00+00:00
938.0,182.779,182.78,182.79,182.79,182.78,1705411560000,47,2024-01-16 13:26:00+00:00
3096.0,182.8066,182.79,182.84,182.84,182.79,1705411620000,64,2024-01-16 13:27:00+00:00
1542.0,182.847,182.85,182.85,182.85,182.85,1705411680000,53,2024-01-16 13:28:00+00:00
3101.0,182.8544,182.85,182.86,182.88,182.81,1705411740000,69,2024-01-16 13:29:00+00:00
5243.0,182.884,182.87,182.89,182.91,182.87,1705411800000,116,2024-01-16 13:30:00+00:00
2467.0,182.887,182.86,182.9,182.9,182.86,1705411860000,67,2024-01-16 13:31:00+00:00
6249.0,182.876,182.9,182.88,182.91,182.8,1705411920000,157,2024-01-16 13:32:00+00:00
11634.0,182.9428,182.9,183.03,183.03,182.88,1705411980000,168,2024-01-16 13:33:00+00:00
1249.0,183.0329,183.0,183.0,183.0,183.0,1705412040000,47,2024-01-16 13:34:00+00:00
3401.0,183.0874,183.05,183.05,183.11,183.05,1705412100000,61,2024-01-16 13:35:00+00:00
3870.0,183.0686,183.11,183.02,183.11,183.02,1705412160000,89,2024-01-16 13:36:00+00:00
1279.0,182.991,183.0,182.95,183.0,182.95,1705412220000,74,2024-01-16 13:37:00+00:00
2551.0,182.945,182.96,182.92,182.96,182.9126,1705412280000,82,2024-01-16 13:38:00+00:00
1656.0,182.9486,182.92,182.98,182.98,182.92,1705412340000,51,2024-01-16 13:39:00+00:00
5525.0,182.9847,182.98,183.0,183.03,182.9601,1705412400000,147,2024-01-16 13:40:00+00:00
3366.0,182.9933,183.0,182.99,183.0,182.98,1705412460000,75,2024-01-16 13:41:00+00:00
4456.0,183.0257,183.0,183.02,183.04,183.0,1705412520000,76,2024-01-16 13:42:00+00:00
13630.0,182.8476,183.0,182.78,183.0,182.75,1705412580000,341,2024-01-16 13:43:00+00:00
22047.0,182.7118,182.75,182.7,182.75,182.7,1705412640000,179,2024-01-16 13:44:00+00:00
15113.0,182.6992,182.7,182.68,182.72,182.67,1705412700000,228,2024-01-16 13:45:00+00:00
10692.0,182.6226,182.67,182.6,182.67,182.6,1705412760000,256,2024-01-16 13:46:00+00:00
5484.0,182.6302,182.6,182.65,182.65,182.6,1705412820000,100,2024-01-16 13:47:00+00:00
1888.0,182.6189,182.65,182.6016,182.65,182.601,1705412880000,92,2024-01-16 13:48:00+00:00
6342.0,182.6147,182.6,182.6,182.63,182.6,1705412940000,180,2024-01-16 13:49:00+00:00
13142.0,182.5174,182.59,182.5,182.59,182.45,1705413000000,492,2024-01-16 13:50:00+00:00
9888.0,182.4701,182.5,182.42,182.5,182.42,1705413060000,144,2024-01-16 13:51:00+00:00
4129.0,182.4391,182.42,182.44,182.5,182.4,1705413120000,137,2024-01-16 13:52:00+00:00
11035.0,182.4201,182.44,182.45,182.45,182.4,1705413180000,204,2024-01-16 13:53:00+00:00
2640.0,182.4174,182.41,182.44,182.44,182.39,1705413240000,88,2024-01-16 13:54:00+00:00
4283.0,182.4245,182.45,182.4,182.45,182.4,1705413300000,115,2024-01-16 13:55:00+00:00
3363.0,182.4421,182.4192,182.43,182.45,182.4192,1705413360000,107,2024-01-16 13:56:00+00:00
3337.0,182.4601,182.45,182.46,182.49,182.45,1705413420000,81,2024-01-16 13:57:00+00:00
2925.0,182.4749,182.46,182.48,182.49,182.46,1705413480000,73,2024-01-16 13:58:00+00:00
2531.0,182.46,182.46,182.46,182.48,182.46,1705413540000,83,2024-01-16 13:59:00+00:00
5551.0,182.4798,182.48,182.41,182.5,182.41,1705413600000,141,2024-01-16 14:00:00+00:00
10469.0,182.4387,182.43,182.43,182.49,182.41,1705413660000,155,2024-01-16 14:01:00+00:00
8172.0,182.4783,182.46,182.42,182.5,182.42,1705413720000,222,2024-01-16 14:02:00+00:00
3057.0,182.3948,182.41,182.37,182.42,182.37,1705413780000,141,2024-01-16 14:03:00+00:00
3282.0,182.3931,182.37,182.39,182.4,182.37,1705413840000,127,2024-01-16 14:04:00+00:00
14085.0,182.3433,182.37,182.26,182.4,182.26,1705413900000,384,2024-01-16 14:05:00+00:00
8597.0,182.2145,182.26,182.22,182.26,182.19,1705413960000,262,2024-01-16 14:06:00+00:00
9989.0,182.2169,182.23,182.2,182.23,182.1508,1705414020000,228,2024-01-16 14:07:00+00:00
35956.0,182.0604,182.2,182.0,182.23,182.0,1705414080000,1041,2024-01-16 14:08:00+00:00
8337.0,181.9641,182.0,181.95,182.0,181.9,1705414140000,251,2024-01-16 14:09:00+00:00
16992.0,181.8801,181.88,181.99,181.99,181.83,1705414200000,365,2024-01-16 14:10:00+00:00
8526.0,181.9475,181.89,181.95,181.99,181.89,1705414260000,201,2024-01-16 14:11:00+00:00
4696.0,181.9349,181.94,181.979,181.99,181.9,1705414320000,169,2024-01-16 14:12:00+00:00
4896.0,181.9719,181.96,181.9403,181.99,181.9403,1705414380000,129,2024-01-16 14:13:00+00:00
20677.0,181.9857,181.98,182.03,182.03,181.94,1705414440000,248,2024-01-16 14:14:00+00:00
7445.0,182.0966,182.05,182.06,182.13,182.05,1705414500000,156,2024-01-16 14:15:00+00:00
6520.0,182.012,182.09,181.98,182.09,181.98,1705414560000,200,2024-01-16 14:16:00+00:00
3689.0,181.9282,181.9,181.92,181.99,181.9,1705414620000,129,2024-01-16 14:17:00+00:00
3305.0,181.9671,181.95,181.97,181.98,181.94,1705414680000,101,2024-01-16 14:18:00+00:00
10544.0,181.9864,181.98,181.98,182.0,181.94,1705414740000,208,2024-01-16 14:19:00+00:00
6867.0,181.9294,181.94,181.91,181.95,181.9,1705414800000,176,2024-01-16 14:20:00+00:00
8817.0,181.891,181.9075,181.9,181.95,181.83,1705414860000,263,2024-01-16 14:21:00+00:00
11779.0,181.7966,181.83,181.79,181.83,181.75,1705414920000,298,2024-01-16 14:22:00+00:00
9326.0,181.777,181.81,181.78,181.81,181.75,1705414980000,178,2024-01-16 14:23:00+00:00
17948.0,181.7698,181.77,181.76,181.85,181.74,1705415040000,247,2024-01-16 14:24:00+00:00
8410.0,181.7786,181.75,181.7572,181.81,181.75,1705415100000,217,2024-01-16 14:25:00+00:00
11966.0,181.749,181.8694,181.83,181.8694,181.7,1705415160000,288,2024-01-16 14:26:00+00:00
16124.0,182.0052,181.86,182.1,182.15,181.86,1705415220000,283,2024-01-16 14:27:00+00:00
15140.0,182.0199,182.09,182.04,182.09,182.0,1705415280000,229,2024-01-16 14:28:00+00:00
22492.0,182.1043,182.0403,182.25,182.28,182.03,1705415340000,309,2024-01-16 14:29:00+00:00
1724121.0,182.2652,182.16,182.58,182.62,182.06,1705415400000,18160,2024-01-16 14:30:00+00:00
409995.0,182.3321,182.59,182.2,182.59,182.14,1705415460000,5180,2024-01-16 14:31:00+00:00
430226.0,182.1166,182.19,182.45,182.48,181.83,1705415520000,5826,2024-01-16 14:32:00+00:00
263040.0,182.4221,182.45,182.25,182.58,182.2,1705415580000,3624,2024-01-16 14:33:00+00:00
327892.0,182.2887,182.27,182.12,182.45,182.11,1705415640000,4348,2024-01-16 14:34:00+00:00
304615.0,182.3507,182.12,182.39,182.56,182.06,1705415700000,3487,2024-01-16 14:35:00+00:00
287690.0,182.532,182.39,182.48,182.66,182.33,1705415760000,3968,2024-01-16 14:36:00+00:00
278364.0,182.333,182.5,182.27,182.5,182.18,1705415820000,3306,2024-01-16 14:37:00+00:00
322781.0,182.2562,182.26,182.115,182.42,182.09,1705415880000,4230,2024-01-16 14:38:00+00:00
313224.0,182.0867,182.125,182.08,182.17,182.01,1705415940000,3669,2024-01-16 14:39:00+00:00
301270.0,182.0501,182.09,182.0384,182.13,182.0,1705416000000,3876,2024-01-16 14:40:00+00:00
283139.0,182.0368,182.0311,181.99,182.15,181.98,1705416060000,3701,2024-01-16 14:41:00+00:00
214160.0,182.0767,182.01,182.195,182.2,181.94,1705416120000,2920,2024-01-16 14:42:00+00:00
170041.0,182.2818,182.2,182.35,182.41,182.17,1705416180000,2428,2024-01-16 14:43:00+00:00
266189.0,182.2233,182.325,182.27,182.33,182.14,1705416240000,3106,2024-01-16 14:44:00+00:00
215720.0,182.0735,182.25,181.9334,182.25,181.9334,1705416300000,3067,2024-01-16 14:45:00+00:00
531945.0,181.6087,181.945,181.505,181.95,181.42,1705416360000,6397,2024-01-16 14:46:00+00:00
309883.0,181.394,181.505,181.29,181.525,181.27,1705416420000,3739,2024-01-16 14:47:00+00:00
286909.0,181.3929,181.2792,181.44,181.54,181.2261,1705416480000,3234,2024-01-16 14:48:00+00:00
296128.0,181.2042,181.45,181.1095,181.47,181.09,1705416540000,3625,2024-01-16 14:49:00+00:00
399272.0,181.0196,181.105,181.0633,181.19,180.934,1705416600000,6165,2024-01-16 14:50:00+00:00
207831.0,181.0774,181.07,181.0699,181.157,181.0,1705416660000,2606,2024-01-16 14:51:00+00:00
269927.0,181.0457,181.06,181.07,181.09,180.9711,1705416720000,2795,2024-01-16 14:52:00+00:00
217688.0,181.1509,181.0675,181.2764,181.29,181.03,1705416780000,2727,2024-01-16 14:53:00+00:00
196795.0,181.3067,181.27,181.305,181.39,181.2196,1705416840000,2457,2024-01-16 14:54:00+00:00
158574.0,181.3155,181.305,181.315,181.38,181.24,1705416900000,2194,2024-01-16 14:55:00+00:00
173533.0,181.282,181.316,181.27,181.35,181.245,1705416960000,2274,2024-01-16 14:56:00+00:00
186444.0,181.1994,181.29,181.305,181.31,181.121,1705417020000,2433,2024-01-16 14:57:00+00:00
159749.0,181.2835,181.32,181.295,181.348,181.19,1705417080000,1837,2024-01-16 14:58:00+00:00
208753.0,181.3002,181.3,181.34,181.37,181.1812,1705417140000,2403,2024-01-16 14:59:00+00:00
339293.0,181.1537,181.36,181.1502,181.36,181.03,1705417200000,3901,2024-01-16 15:00:00+00:00
243137.0,181.3807,181.16,181.57,181.57,181.16,1705417260000,3279,2024-01-16 15:01:00+00:00
292806.0,181.6479,181.5795,181.71,181.73,181.55,1705417320000,3297,2024-01-16 15:02:00+00:00
211254.0,181.5544,181.715,181.33,181.73,181.32,1705417380000,3042,2024-01-16 15:03:00+00:00
213391.0,181.2145,181.33,181.17,181.36,181.16,1705417440000,3082,2024-01-16 15:04:00+00:00
196114.0,181.1426,181.175,181.07,181.22,181.05,1705417500000,2945,2024-01-16 15:05:00+00:00
155729.0,181.2833,181.07,181.195,181.4,181.05,1705417560000,2340,2024-01-16 15:06:00+00:00
174196.0,181.1315,181.19,181.1601,181.19,181.06,1705417620000,2232,2024-01-16 15:07:00+00:00
115141.0,181.2191,181.1593,181.34,181.39,181.095,1705417680000,1978,2024-01-16 15:08:00+00:00
